f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
977.01 8.52602e-05 90 1 0 0.00343473 -178.595 1.00002 -3.32975e-05 1 0 0.00156716 0.00889111 0.891358 -1.59811e-05 0 0 0.00175098 -178.596 0.00152157 -178.595 0 0 0.001555 -179.991 1 0 0.0015549 179.987 0.00173756 1.40488 0.00171235 -178.598 0 0 0 0 0 0 2.18872e-12 90 3.7362e-15 -88.595 2.12848e-11 -90 4.20467e-15 -88.598 3.2137e-07 179.989 
1000 8.72665e-05 90 1 0 0.00343477 -178.562 1.00002 -3.4081e-05 1 0 0.00156716 0.00910032 0.891358 -1.63571e-05 0 0 0.00175101 -178.563 0.00152159 -178.562 0 0 0.001555 -179.991 1 0 0.0015549 179.987 0.00173758 1.43792 0.00171238 -178.565 0 0 0 0 0 0 2.24023e-12 90 3.82417e-15 -88.562 2.17856e-11 -90 4.30367e-15 -88.565 3.2137e-07 179.988 
1023.53 8.93199e-05 90 1 0 0.00343483 -178.528 1.00002 -3.4883e-05 1 0 0.00156716 0.00931447 0.891358 -1.6742e-05 0 0 0.00175103 -178.529 0.00152161 -178.528 0 0 0.001555 -179.991 1 0 0.0015549 179.987 0.00173761 1.47174 0.0017124 -178.531 0 0 0 0 0 0 2.29294e-12 90 3.91422e-15 -88.5282 2.22983e-11 -90 4.40501e-15 -88.5312 3.2137e-07 179.988 
1047.62 9.14217e-05 90 1 0 0.00343488 -178.494 1.00002 -3.57038e-05 1 0 0.00156716 0.00953365 0.891358 -1.7136e-05 0 0 0.00175106 -178.495 0.00152164 -178.494 0 0 0.00155499 -179.99 1 0 0.0015549 179.987 0.00173764 1.50636 0.00171243 -178.497 0 0 0 0 0 0 2.3469e-12 90 4.00639e-15 -88.4935 2.2823e-11 -90 4.50873e-15 -88.4967 3.2137e-07 179.988 
1072.27 9.3573e-05 90 1 0 0.00343494 -178.458 1.00002 -3.6544e-05 1 0 0.00156716 0.00975798 0.891358 -1.75392e-05 0 0 0.00175109 -178.459 0.00152166 -178.458 0 0 0.00155499 -179.99 1 0 0.0015549 179.986 0.00173766 1.54179 0.00171246 -178.461 0 0 0 0 0 0 2.40212e-12 90 4.10073e-15 -88.4581 2.336e-11 -90 4.61491e-15 -88.4613 3.2137e-07 179.988 
1097.5 9.57748e-05 90 1 0 0.003435 -178.422 1.00002 -3.74039e-05 1 0 0.00156716 0.0099876 0.891358 -1.79519e-05 0 0 0.00175112 -178.423 0.00152169 -178.422 0 0 0.00155499 -179.99 1 0 0.0015549 179.986 0.00173769 1.57805 0.00171249 -178.425 0 0 0 0 0 0 2.45865e-12 90 4.19729e-15 -88.4219 2.39097e-11 -90 4.72358e-15 -88.4251 3.2137e-07 179.987 
1123.32 9.80285e-05 90 1 0 0.00343506 -178.385 1.00002 -3.8284e-05 1 0 0.00156716 0.0102226 0.891358 -1.83744e-05 0 0 0.00175115 -178.386 0.00152172 -178.385 0 0 0.00155499 -179.99 1 0 0.0015549 179.986 0.00173773 1.61516 0.00171252 -178.388 0 0 0 0 0 0 2.5165e-12 90 4.29614e-15 -88.3847 2.44723e-11 -90 4.83482e-15 -88.3881 3.2137e-07 179.987 
1149.76 0.000100335 90 1 0 0.00343512 -178.347 1.00002 -3.91849e-05 1 0 0.00156716 0.0104632 0.891358 -1.88067e-05 0 0 0.00175118 -178.348 0.00152174 -178.347 0 0 0.00155499 -179.989 1 0 0.0015549 179.985 0.00173776 1.65315 0.00171255 -178.35 0 0 0 0 0 0 2.57572e-12 90 4.39731e-15 -88.3467 2.50482e-11 -90 4.94868e-15 -88.3502 3.2137e-07 179.987 
1176.81 0.000102696 90 1 0 0.00343519 -178.308 1.00002 -4.01069e-05 1 0 0.00156716 0.0107094 0.891358 -1.92493e-05 0 0 0.00175122 -178.309 0.00152177 -178.308 0 0 0.00155499 -179.989 1 0 0.0015549 179.985 0.00173779 1.69203 0.00171258 -178.311 0 0 0 0 0 0 2.63632e-12 90 4.50088e-15 -88.3079 2.56376e-11 -90 5.06523e-15 -88.3114 3.2137e-07 179.986 
1204.5 0.000105113 90 1 0 0.00343526 -178.268 1.00002 -4.10507e-05 1 0 0.00156716 0.0109614 0.891358 -1.97022e-05 0 0 0.00175125 -178.27 0.00152181 -178.268 0 0 0.00155499 -179.989 1 0 0.0015549 179.985 0.00173783 1.73182 0.00171262 -178.272 0 0 0 0 0 0 2.69836e-12 90 4.60688e-15 -88.2681 2.62409e-11 -90 5.18452e-15 -88.2717 3.2137e-07 179.986 
1232.85 0.000107586 90 1 0 0.00343534 -178.227 1.00002 -4.20167e-05 1 0 0.00156716 0.0112193 0.891358 -2.01658e-05 0 0 0.00175129 -178.229 0.00152184 -178.227 0 0 0.00155499 -179.989 1 0 0.0015549 179.984 0.00173787 1.77254 0.00171266 -178.231 0 0 0 0 0 0 2.76186e-12 90 4.71539e-15 -88.2273 2.68583e-11 -90 5.30664e-15 -88.231 3.2137e-07 179.986 
1261.86 0.000110118 90 1 0 0.00343542 -178.186 1.00002 -4.30054e-05 1 0 0.00156716 0.0114833 0.891358 -2.06404e-05 0 0 0.00175133 -178.187 0.00152187 -178.186 0 0 0.00155499 -179.988 1 0 0.0015549 179.984 0.00173791 1.81423 0.0017127 -178.189 0 0 0 0 0 0 2.82684e-12 90 4.82646e-15 -88.1857 2.74903e-11 -90 5.43163e-15 -88.1894 3.2137e-07 179.985 
1291.55 0.000112709 90 1 0 0.0034355 -178.143 1.00002 -4.40173e-05 1 0 0.00156716 0.0117535 0.891358 -2.1126e-05 0 0 0.00175137 -178.145 0.00152191 -178.143 0 0 0.00155499 -179.988 1 0 0.0015549 179.983 0.00173795 1.85689 0.00171274 -178.147 0 0 0 0 0 0 2.89336e-12 90 4.94015e-15 -88.143 2.81372e-11 -90 5.55957e-15 -88.1469 3.2137e-07 179.985 
1321.94 0.000115361 90 1 0 0.00343558 -178.099 1.00002 -4.50531e-05 1 0 0.00156716 0.0120301 0.891358 -2.16232e-05 0 0 0.00175142 -178.101 0.00152195 -178.099 0 0 0.00155499 -179.988 1 0 0.0015549 179.983 0.00173799 1.90055 0.00171278 -178.103 0 0 0 0 0 0 2.96145e-12 90 5.05652e-15 -88.0993 2.87993e-11 -90 5.69054e-15 -88.1033 3.2137e-07 179.985 
1353.05 0.000118076 90 1 0 0.00343567 -178.055 1.00002 -4.61132e-05 1 0 0.00156716 0.0123132 0.891358 -2.2132e-05 0 0 0.00175146 -178.056 0.00152199 -178.055 0 0 0.00155499 -179.988 1 0 0.0015549 179.983 0.00173804 1.94524 0.00171282 -178.059 0 0 0 0 0 0 3.03113e-12 90 5.17564e-15 -88.0546 2.9477e-11 -90 5.82459e-15 -88.0587 3.2137e-07 179.984 
1384.89 0.000120854 90 1 0 0.00343577 -178.009 1.00002 -4.71983e-05 1 0 0.00156716 0.0126029 0.891358 -2.26528e-05 0 0 0.00175151 -178.011 0.00152203 -178.009 0 0 0.00155499 -179.987 1 0 0.0015549 179.982 0.00173808 1.99098 0.00171287 -178.013 0 0 0 0 0 0 3.10246e-12 90 5.29757e-15 -88.0089 3.01706e-11 -90 5.96181e-15 -88.013 3.2137e-07 179.984 
1417.47 0.000123698 90 1 0 0.00343587 -177.962 1.00002 -4.8309e-05 1 0 0.00156716 0.0128995 0.891358 -2.31858e-05 0 0 0.00175156 -177.964 0.00152207 -177.962 0 0 0.00155499 -179.987 1 0 0.0015549 179.982 0.00173813 2.03779 0.00171292 -177.966 0 0 0 0 0 0 3.17546e-12 90 5.42239e-15 -87.9621 3.08805e-11 -90 6.10228e-15 -87.9663 3.2137e-07 179.984 
1450.83 0.000126609 90 1 0 0.00343597 -177.914 1.00002 -4.94457e-05 1 0 0.00156716 0.013203 0.891358 -2.37314e-05 0 0 0.00175161 -177.916 0.00152212 -177.914 0 0 0.00155499 -179.987 1 0 0.0015549 179.981 0.00173819 2.0857 0.00171297 -177.919 0 0 0 0 0 0 3.25018e-12 90 5.55015e-15 -87.9142 3.16072e-11 -90 6.24606e-15 -87.9185 3.2137e-07 179.983 
1484.97 0.000129588 90 1 0 0.00343608 -177.865 1.00002 -5.06092e-05 1 0 0.00156716 0.0135137 0.891358 -2.42898e-05 0 0 0.00175167 -177.867 0.00152217 -177.865 0 0 0.00155499 -179.986 1 0 0.0015549 179.981 0.00173824 2.13473 0.00171302 -177.87 0 0 0 0 0 0 3.32666e-12 90 5.68093e-15 -87.8651 3.23509e-11 -90 6.39323e-15 -87.8696 3.2137e-07 179.983 
1519.91 0.000132637 90 1 0 0.00343619 -177.815 1.00002 -5.18001e-05 1 0 0.00156716 0.0138317 0.891358 -2.48614e-05 0 0 0.00175173 -177.817 0.00152222 -177.815 0 0 0.00155499 -179.986 1 0 0.0015549 179.981 0.0017383 2.18491 0.00171308 -177.819 0 0 0 0 0 0 3.40494e-12 90 5.8148e-15 -87.8149 3.31122e-11 -90 6.54389e-15 -87.8195 3.2137e-07 179.982 
1555.68 0.000135758 90 1 0 0.00343631 -177.764 1.00002 -5.3019e-05 1 0 0.00156716 0.0141572 0.891358 -2.54464e-05 0 0 0.00175179 -177.766 0.00152227 -177.764 0 0 0.00155499 -179.986 1 0 0.0015549 179.98 0.00173836 2.23628 0.00171314 -177.768 0 0 0 0 0 0 3.48507e-12 90 5.95183e-15 -87.7636 3.38914e-11 -90 6.6981e-15 -87.7682 3.2137e-07 179.982 
1592.28 0.000138953 90 1 0 0.00343644 -177.711 1.00002 -5.42666e-05 1 0 0.00156716 0.0144903 0.891358 -2.60452e-05 0 0 0.00175185 -177.713 0.00152233 -177.711 0 0 0.00155499 -179.985 1 0 0.0015549 179.98 0.00173842 2.28884 0.0017132 -177.716 0 0 0 0 0 0 3.56707e-12 90 6.09211e-15 -87.711 3.46889e-11 -90 6.85596e-15 -87.7158 3.2137e-07 179.982 
1629.75 0.000142223 90 1 0 0.00343657 -177.657 1.00002 -5.55436e-05 1 0 0.00156716 0.0148313 0.891358 -2.6658e-05 0 0 0.00175192 -177.659 0.00152238 -177.657 0 0 0.00155499 -179.985 1 0 0.0015549 179.979 0.00173849 2.34264 0.00171327 -177.662 0 0 0 0 0 0 3.65101e-12 90 6.2357e-15 -87.6572 3.55051e-11 -90 7.01756e-15 -87.6621 3.2137e-07 179.981 
1668.1 0.000145569 90 1 0 0.0034367 -177.602 1.00002 -5.68506e-05 1 0 0.00156716 0.0151803 0.891358 -2.72853e-05 0 0 0.00175199 -177.604 0.00152244 -177.602 0 0 0.00155499 -179.985 1 0 0.00155491 179.979 0.00173856 2.3977 0.00171333 -177.607 0 0 0 0 0 0 3.73692e-12 90 6.38268e-15 -87.6021 3.63406e-11 -90 7.18297e-15 -87.6071 3.2137e-07 179.981 
1707.35 0.000148995 90 1 0 0.00343685 -177.546 1.00002 -5.81883e-05 1 0 0.00156716 0.0155375 0.891358 -2.79274e-05 0 0 0.00175206 -177.548 0.00152251 -177.546 0 0 0.00155499 -179.984 1 0 0.00155491 179.978 0.00173863 2.45405 0.00171341 -177.551 0 0 0 0 0 0 3.82486e-12 90 6.53315e-15 -87.5458 3.71957e-11 -90 7.3523e-15 -87.5509 3.2137e-07 179.98 
1747.53 0.000152501 90 1 0 0.003437 -177.488 1.00002 -5.95575e-05 1 0 0.00156716 0.0159032 0.891358 -2.85845e-05 0 0 0.00175214 -177.49 0.00152257 -177.488 0 0 0.00155499 -179.984 1 0 0.00155491 179.978 0.00173871 2.51173 0.00171348 -177.493 0 0 0 0 0 0 3.91486e-12 90 6.68717e-15 -87.4881 3.8071e-11 -90 7.52564e-15 -87.4933 3.2137e-07 179.98 
1788.65 0.000156089 90 1 0 0.00343715 -177.429 1.00002 -6.0959e-05 1 0 0.00156715 0.0162774 0.891358 -2.92572e-05 0 0 0.00175222 -177.431 0.00152264 -177.429 0 0 0.00155499 -179.984 1 0 0.00155491 179.977 0.00173879 2.57075 0.00171356 -177.434 0 0 0 0 0 0 4.00698e-12 90 6.84484e-15 -87.4291 3.89668e-11 -90 7.70307e-15 -87.4344 3.2137e-07 179.979 
1830.74 0.000159762 90 1 0 0.00343732 -177.369 1.00002 -6.23934e-05 1 0 0.00156715 0.0166604 0.891358 -2.99456e-05 0 0 0.0017523 -177.371 0.00152272 -177.369 0 0 0.00155499 -179.983 1 0 0.00155491 179.977 0.00173887 2.63116 0.00171364 -177.374 0 0 0 0 0 0 4.10127e-12 90 7.00624e-15 -87.3687 3.98838e-11 -90 7.88471e-15 -87.3741 3.2137e-07 179.979 
1873.82 0.000163521 90 1 0 0.00343749 -177.307 1.00002 -6.38616e-05 1 0 0.00156715 0.0170524 0.891358 -3.06503e-05 0 0 0.00175239 -177.309 0.00152279 -177.307 0 0 0.00155499 -179.983 1 0 0.00155491 179.976 0.00173896 2.69298 0.00171373 -177.312 0 0 0 0 0 0 4.19777e-12 90 7.17146e-15 -87.3068 4.08223e-11 -90 8.07065e-15 -87.3124 3.2137e-07 179.978 
1917.91 0.000167369 90 1 0 0.00343767 -177.244 1.00002 -6.53643e-05 1 0 0.00156715 0.0174537 0.891358 -3.13715e-05 0 0 0.00175248 -177.246 0.00152287 -177.244 0 0 0.00155499 -179.982 1 0 0.00155491 179.975 0.00173905 2.75626 0.00171382 -177.249 0 0 0 0 0 0 4.29655e-12 90 7.3406e-15 -87.2436 4.17829e-11 -90 8.26099e-15 -87.2493 3.2137e-07 179.978 
1963.04 0.000171308 90 1 0 0.00343786 -177.179 1.00002 -6.69024e-05 1 0 0.00156715 0.0178644 0.891358 -3.21097e-05 0 0 0.00175258 -177.181 0.00152296 -177.179 0 0 0.00155498 -179.982 1 0 0.00155491 179.975 0.00173914 2.82101 0.00171391 -177.185 0 0 0 0 0 0 4.39765e-12 90 7.51375e-15 -87.1788 4.27661e-11 -90 8.45584e-15 -87.1847 3.2137e-07 179.977 
2009.23 0.000175339 90 1 0 0.00343806 -177.113 1.00002 -6.84767e-05 1 0 0.00156715 0.0182848 0.891358 -3.28653e-05 0 0 0.00175268 -177.115 0.00152304 -177.113 0 0 0.00155498 -179.982 1 0 0.00155491 179.974 0.00173924 2.88728 0.00171401 -177.119 0 0 0 0 0 0 4.50114e-12 90 7.691e-15 -87.1125 4.37724e-11 -90 8.65532e-15 -87.1185 3.2137e-07 179.977 
2056.51 0.000179465 90 1 0 0.00343827 -177.045 1.00002 -7.0088e-05 1 0 0.00156715 0.0187151 0.891358 -3.36386e-05 0 0 0.00175278 -177.047 0.00152314 -177.045 0 0 0.00155498 -179.981 1 0 0.00155491 179.974 0.00173935 2.9551 0.00171411 -177.051 0 0 0 0 0 0 4.60705e-12 90 7.87245e-15 -87.0447 4.48024e-11 -90 8.85952e-15 -87.0509 3.2137e-07 179.976 
2104.9 0.000183688 90 1 0 0.00343848 -176.975 1.00002 -7.17373e-05 1 0 0.00156715 0.0191555 0.891358 -3.44302e-05 0 0 0.00175289 -176.978 0.00152323 -176.975 0 0 0.00155498 -179.981 1 0 0.00155491 179.973 0.00173946 3.02451 0.00171422 -176.982 0 0 0 0 0 0 4.71546e-12 90 8.05821e-15 -86.9753 4.58566e-11 -90 9.06856e-15 -86.9816 3.2137e-07 179.976 
2154.43 0.00018801 90 1 0 0.00343871 -176.904 1.00002 -7.34253e-05 1 0 0.00156715 0.0196062 0.891358 -3.52404e-05 0 0 0.00175301 -176.907 0.00152333 -176.904 0 0 0.00155498 -179.98 1 0 0.00155491 179.972 0.00173957 3.09554 0.00171433 -176.911 0 0 0 0 0 0 4.82642e-12 90 8.24837e-15 -86.9043 4.69357e-11 -90 9.28257e-15 -86.9107 3.2137e-07 179.975 
2205.13 0.000192434 90 1 0 0.00343895 -176.832 1.00002 -7.51531e-05 1 0 0.00156715 0.0200676 0.891358 -3.60696e-05 0 0 0.00175313 -176.834 0.00152344 -176.832 0 0 0.00155498 -179.98 1 0 0.00155491 179.972 0.00173969 3.16824 0.00171445 -176.838 0 0 0 0 0 0 4.93999e-12 90 8.44305e-15 -86.8316 4.80401e-11 -90 9.50165e-15 -86.8381 3.2137e-07 179.974 
2257.02 0.000196962 90 1 0 0.0034392 -176.757 1.00002 -7.69215e-05 1 0 0.00156715 0.0205398 0.891358 -3.69184e-05 0 0 0.00175326 -176.76 0.00152355 -176.757 0 0 0.00155498 -179.979 1 0 0.00155491 179.971 0.00173982 3.24263 0.00171457 -176.764 0 0 0 0 0 0 5.05623e-12 90 8.64235e-15 -86.7572 4.91706e-11 -90 9.72594e-15 -86.7639 3.2137e-07 179.974 
2310.13 0.000201597 90 1 0 0.00343946 -176.681 1.00002 -7.87316e-05 1 0 0.00156715 0.0210231 0.891358 -3.77871e-05 0 0 0.00175339 -176.684 0.00152367 -176.681 0 0 0.00155498 -179.979 1 0 0.00155491 179.97 0.00173995 3.31877 0.0017147 -176.688 0 0 0 0 0 0 5.17521e-12 90 8.84639e-15 -86.681 5.03276e-11 -90 9.95556e-15 -86.6879 3.2137e-07 179.973 
2364.49 0.000206341 90 1 0 0.00343974 -176.603 1.00002 -8.05842e-05 1 0 0.00156715 0.0215179 0.891358 -3.86762e-05 0 0 0.00175353 -176.606 0.00152379 -176.603 0 0 0.00155498 -179.978 1 0 0.00155492 179.97 0.00174009 3.39668 0.00171484 -176.61 0 0 0 0 0 0 5.29699e-12 90 9.05527e-15 -86.6031 5.15119e-11 -90 1.01906e-14 -86.6102 3.2137e-07 179.973 
2420.13 0.000211196 90 1 0 0.00344002 -176.523 1.00002 -8.24804e-05 1 0 0.00156714 0.0220242 0.891358 -3.95863e-05 0 0 0.00175368 -176.526 0.00152391 -176.523 0 0 0.00155498 -179.978 1 0 0.00155492 179.969 0.00174024 3.47641 0.00171498 -176.531 0 0 0 0 0 0 5.42163e-12 90 9.26913e-15 -86.5234 5.2724e-11 -90 1.04313e-14 -86.5306 3.2137e-07 179.972 
2477.08 0.000216166 90 1 0 0.00344032 -176.442 1.00002 -8.44213e-05 1 0 0.00156714 0.0225425 0.891358 -4.05178e-05 0 0 0.00175383 -176.445 0.00152405 -176.442 0 0 0.00155498 -179.977 1 0 0.00155492 179.968 0.00174039 3.55801 0.00171513 -176.449 0 0 0 0 0 0 5.54921e-12 90 9.48807e-15 -86.4418 5.39646e-11 -90 1.06777e-14 -86.4492 3.2137e-07 179.971 
2535.36 0.000221252 90 1 0 0.00344064 -176.358 1.00002 -8.64078e-05 1 0 0.00156714 0.0230729 0.891358 -4.14713e-05 0 0 0.00175399 -176.361 0.00152419 -176.358 0 0 0.00155497 -179.977 1 0 0.00155492 179.968 0.00174055 3.64151 0.00171529 -176.366 0 0 0 0 0 0 5.67979e-12 90 9.71223e-15 -86.3583 5.52345e-11 -90 1.09299e-14 -86.3658 3.2137e-07 179.971 
2595.02 0.000226459 90 1 0 0.00344097 -176.273 1.00002 -8.8441e-05 1 0 0.00156714 0.0236159 0.891358 -4.24471e-05 0 0 0.00175416 -176.276 0.00152433 -176.273 0 0 0.00155497 -179.976 1 0 0.00155492 179.967 0.00174072 3.72696 0.00171545 -176.281 0 0 0 0 0 0 5.81344e-12 90 9.94172e-15 -86.2728 5.65342e-11 -90 1.11882e-14 -86.2805 3.2137e-07 179.97 
2656.09 0.000231787 90 1 0 0.00344132 -176.185 1.00002 -9.05221e-05 1 0 0.00156714 0.0241716 0.891358 -4.3446e-05 0 0 0.00175434 -176.189 0.00152449 -176.185 0 0 0.00155497 -179.976 1 0 0.00155492 179.966 0.00174089 3.8144 0.00171563 -176.193 0 0 0 0 0 0 5.95024e-12 90 1.01767e-14 -86.1854 5.78645e-11 -90 1.14526e-14 -86.1933 3.2137e-07 179.969 
2718.59 0.000237242 90 1 0 0.00344168 -176.096 1.00002 -9.26522e-05 1 0 0.00156714 0.0247404 0.891358 -4.44683e-05 0 0 0.00175452 -176.099 0.00152465 -176.096 0 0 0.00155497 -179.975 1 0 0.00155492 179.965 0.00174108 3.90389 0.00171581 -176.104 0 0 0 0 0 0 6.09025e-12 90 1.04172e-14 -86.0959 5.92261e-11 -90 1.17233e-14 -86.104 3.2137e-07 179.968 
2782.56 0.000242824 90 1 0 0.00344206 -176.004 1.00002 -9.48324e-05 1 0 0.00156714 0.0253226 0.891358 -4.55147e-05 0 0 0.00175471 -176.008 0.00152482 -176.004 0 0 0.00155497 -179.975 1 0 0.00155492 179.964 0.00174127 3.99546 0.00171599 -176.013 0 0 0 0 0 0 6.23356e-12 90 1.06636e-14 -86.0043 6.06198e-11 -90 1.20005e-14 -86.0126 3.2137e-07 179.968 
2848.04 0.000248538 90 1 0 0.00344246 -175.911 1.00002 -9.70639e-05 1 0 0.00156714 0.0259185 0.891358 -4.65857e-05 0 0 0.00175492 -175.914 0.00152499 -175.911 0 0 0.00155497 -179.974 1 0 0.00155493 179.964 0.00174147 4.08916 0.00171619 -175.919 0 0 0 0 0 0 6.38024e-12 90 1.09157e-14 -85.9106 6.20462e-11 -90 1.22843e-14 -85.9191 3.2137e-07 179.967 
2915.05 0.000254386 90 1 0 0.00344287 -175.815 1.00002 -9.93479e-05 1 0 0.00156713 0.0265284 0.891358 -4.76819e-05 0 0 0.00175513 -175.818 0.00152518 -175.815 0 0 0.00155497 -179.973 1 0 0.00155493 179.963 0.00174168 4.18504 0.0017164 -175.823 0 0 0 0 0 0 6.53038e-12 90 1.11739e-14 -85.8147 6.35062e-11 -90 1.25749e-14 -85.8234 3.2137e-07 179.966 
2983.65 0.000260372 90 1 0 0.00344331 -175.717 1.00002 -0.000101686 1 0 0.00156713 0.0271527 0.891358 -4.88039e-05 0 0 0.00175535 -175.72 0.00152537 -175.717 0 0 0.00155497 -179.973 1 0 0.00155493 179.962 0.0017419 4.28316 0.00171662 -175.725 0 0 0 0 0 0 6.68404e-12 90 1.14383e-14 -85.7166 6.50006e-11 -90 1.28724e-14 -85.7255 3.2137e-07 179.965 
3053.86 0.000266499 90 1 0 0.00344377 -175.616 1.00002 -0.000104078 1 0 0.00156713 0.0277916 0.891358 -4.99523e-05 0 0 0.00175558 -175.62 0.00152557 -175.616 0 0 0.00155496 -179.972 1 0 0.00155493 179.961 0.00174213 4.38356 0.00171684 -175.625 0 0 0 0 0 0 6.84133e-12 90 1.1709e-14 -85.6162 6.65301e-11 -90 1.31771e-14 -85.6253 3.2137e-07 179.965 
3125.72 0.00027277 90 1 0 0.00344425 -175.513 1.00002 -0.000106528 1 0 0.00156713 0.0284456 0.891358 -5.11277e-05 0 0 0.00175583 -175.517 0.00152579 -175.513 0 0 0.00155496 -179.971 1 0 0.00155493 179.96 0.00174237 4.48629 0.00171708 -175.523 0 0 0 0 0 0 7.00231e-12 89.9999 1.19862e-14 -85.5134 6.80956e-11 -90 1.3489e-14 -85.5227 3.2137e-07 179.964 
3199.27 0.000279189 90 1 0 0.00344475 -175.408 1.00002 -0.000109034 1 0 0.00156713 0.029115 0.891358 -5.23308e-05 0 0 0.00175608 -175.412 0.00152601 -175.408 0 0 0.00155496 -179.971 1 0 0.00155493 179.959 0.00174263 4.59141 0.00171733 -175.418 0 0 0 0 0 0 7.16708e-12 89.9999 1.22701e-14 -85.4083 6.9698e-11 -90 1.38084e-14 -85.4178 3.2137e-07 179.963 
3274.55 0.000285758 90 1 0 0.00344527 -175.301 1.00002 -0.0001116 1 0 0.00156713 0.0298002 0.891358 -5.35622e-05 0 0 0.00175635 -175.305 0.00152624 -175.301 0 0 0.00155496 -179.97 1 0 0.00155493 179.958 0.00174289 4.69897 0.00171759 -175.31 0 0 0 0 0 0 7.33573e-12 89.9999 1.25607e-14 -85.3007 7.13381e-11 -90 1.41355e-14 -85.3105 3.2137e-07 179.962 
3351.6 0.000292483 90 1 0 0.00344582 -175.191 1.00002 -0.000114226 1 0 0.00156712 0.0305014 0.891358 -5.48226e-05 0 0 0.00175663 -175.195 0.00152648 -175.191 0 0 0.00155496 -179.969 1 0 0.00155494 179.957 0.00174317 4.80903 0.00171786 -175.201 0 0 0 0 0 0 7.50835e-12 89.9999 1.28583e-14 -85.1907 7.30167e-11 -90 1.44704e-14 -85.2006 3.2137e-07 179.961 
3430.47 0.000299365 90 1 0 0.0034464 -175.078 1.00002 -0.000116914 1 0 0.00156712 0.0312192 0.891358 -5.61126e-05 0 0 0.00175692 -175.082 0.00152674 -175.078 0 0 0.00155496 -179.969 1 0 0.00155494 179.956 0.00174346 4.92164 0.00171815 -175.088 0 0 0 0 0 0 7.68503e-12 89.9999 1.31631e-14 -85.078 7.47349e-11 -90 1.48134e-14 -85.0883 3.2137e-07 179.96 
3511.19 0.000306409 90 1 0 0.003447 -174.963 1.00002 -0.000119665 1 0 0.00156712 0.0319538 0.891358 -5.7433e-05 0 0 0.00175723 -174.967 0.00152701 -174.963 0 0 0.00155495 -179.968 1 0 0.00155494 179.955 0.00174377 5.03687 0.00171845 -174.973 0 0 0 0 0 0 7.86586e-12 89.9999 1.34752e-14 -84.9628 7.64935e-11 -90 1.51646e-14 -84.9733 3.2137e-07 179.959 
3593.81 0.000313619 90 1 0 0.00344764 -174.845 1.00002 -0.000122481 1 0 0.00156712 0.0327058 0.891358 -5.87844e-05 0 0 0.00175755 -174.849 0.00152729 -174.845 0 0 0.00155495 -179.967 1 0 0.00155494 179.954 0.00174409 5.15476 0.00171876 -174.856 0 0 0 0 0 0 8.05096e-12 89.9999 1.37948e-14 -84.8449 7.82934e-11 -90 1.55243e-14 -84.8556 3.2137e-07 179.958 
3678.38 0.000320999 90 1 0 0.0034483 -174.724 1.00002 -0.000125363 1 0 0.00156712 0.0334755 0.891358 -6.01677e-05 0 0 0.00175789 -174.729 0.00152758 -174.724 0 0 0.00155495 -179.966 1 0 0.00155495 179.953 0.00174442 5.27538 0.00171909 -174.735 0 0 0 0 0 0 8.2404e-12 89.9999 1.41221e-14 -84.7243 8.01358e-11 -90 1.58926e-14 -84.7352 3.2137e-07 179.957 
3764.94 0.000328553 90 1 0 0.00344899 -174.601 1.00002 -0.000128313 1 0 0.00156711 0.0342632 0.891358 -6.15835e-05 0 0 0.00175824 -174.606 0.00152789 -174.601 0 0 0.00155495 -179.966 1 0 0.00155495 179.952 0.00174478 5.39879 0.00171944 -174.612 0 0 0 0 0 0 8.43431e-12 89.9999 1.44574e-14 -84.6009 8.20214e-11 -90 1.62699e-14 -84.6121 3.2137e-07 179.956 
3853.53 0.000336284 90 1 0 0.00344972 -174.475 1.00002 -0.000131332 1 0 0.00156711 0.0350695 0.891358 -6.30326e-05 0 0 0.00175861 -174.479 0.00152821 -174.475 0 0 0.00155494 -179.965 1 0 0.00155495 179.951 0.00174514 5.52505 0.0017198 -174.486 0 0 0 0 0 0 8.63278e-12 89.9999 1.48007e-14 -84.4746 8.39515e-11 -90 1.66562e-14 -84.486 3.2137e-07 179.955 
3944.21 0.000344197 90 1 0 0.00345048 -174.345 1.00002 -0.000134422 1 0 0.00156711 0.0358948 0.891358 -6.45158e-05 0 0 0.001759 -174.35 0.00152855 -174.345 0 0 0.00155494 -179.964 1 0 0.00155495 179.949 0.00174553 5.65423 0.00172018 -174.357 0 0 0 0 0 0 8.83591e-12 89.9999 1.51523e-14 -84.3454 8.5927e-11 -90 1.70519e-14 -84.3571 3.2137e-07 179.954 
4037.02 0.000352296 90 1 0 0.00345128 -174.213 1.00002 -0.000137586 1 0 0.00156711 0.0367395 0.891358 -6.6034e-05 0 0 0.00175941 -174.218 0.0015289 -174.213 0 0 0.00155494 -179.963 1 0 0.00155496 179.948 0.00174593 5.78638 0.00172057 -174.225 0 0 0 0 0 0 9.04383e-12 89.9999 1.55124e-14 -84.2133 8.79489e-11 -90 1.74572e-14 -84.2252 3.2137e-07 179.953 
