f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
166810 0.01456 90 1.00021 0 0.0147499 -103.453 1.00022 -0.00566787 1 0 0.00146313 1.62219 0.89145 -0.00272018 0 0 0.00751227 -103.487 0.00653368 -103.453 0 0 0.00145168 -178.37 1 0 0.00165874 178.001 0.00746024 76.5309 0.00733816 -103.494 0 0 0 0 0 0 3.73731e-10 89.9973 2.73918e-12 -13.4533 7.68745e-10 -89.9886 2.40768e-11 -13.4584 3.21444e-07 178.067 
170735 0.0149028 90 1.00022 0 0.0150785 -103.154 1.00023 -0.00580091 1 0 0.00145817 1.666 0.891455 -0.00278404 0 0 0.00767962 -103.188 0.00667925 -103.154 0 0 0.00144677 -178.326 1 0 0.00166369 177.96 0.00762645 76.8295 0.00750161 -103.194 0 0 0 0 0 0 3.82527e-10 89.9972 2.8661e-12 -13.1543 7.86818e-10 -89.9883 2.51924e-11 -13.1594 3.21447e-07 178.022 
174753 0.0152536 90 1.00023 0 0.0154152 -102.862 1.00024 -0.00593707 1 0 0.00145298 1.71129 0.891459 -0.0028494 0 0 0.00785112 -102.895 0.00682842 -102.861 0 0 0.00144161 -178.28 1 0 0.00166887 177.919 0.00779677 77.122 0.00766912 -102.901 0 0 0 0 0 0 3.9153e-10 89.9972 2.99905e-12 -12.8614 8.05315e-10 -89.988 2.6361e-11 -12.8665 3.21451e-07 177.975 
178865 0.0156127 90 1.00024 0 0.0157603 -102.575 1.00025 -0.0060764 1 0 0.00144755 1.75813 0.891464 -0.00291628 0 0 0.00802686 -102.609 0.00698128 -102.575 0 0 0.00143622 -178.233 1 0 0.00167429 177.877 0.00797132 77.4084 0.00784077 -102.614 0 0 0 0 0 0 4.00746e-10 89.9971 3.13834e-12 -12.5746 8.24246e-10 -89.9877 2.75853e-11 -12.5797 3.21454e-07 177.928 
183074 0.0159803 90 1.00026 0 0.0161139 -102.294 1.00027 -0.00621899 1 0 0.00144185 1.8066 0.891469 -0.00298472 0 0 0.00820695 -102.328 0.00713792 -102.294 0 0 0.00143056 -178.185 1 0 0.00167997 177.834 0.00815017 77.6888 0.00801666 -102.333 0 0 0 0 0 0 4.10178e-10 89.997 3.28426e-12 -12.2938 8.43621e-10 -89.9875 2.88679e-11 -12.2988 3.21458e-07 177.879 
187382 0.0163565 90 1.00027 0 0.0164763 -102.019 1.00028 -0.0063649 1 0 0.00143589 1.85679 0.891474 -0.00305475 0 0 0.00839147 -102.054 0.00729842 -102.019 0 0 0.00142464 -178.134 1 0 0.00168592 177.791 0.00833343 77.9634 0.00819688 -102.058 0 0 0 0 0 0 4.19832e-10 89.9969 3.43713e-12 -12.0188 8.6345e-10 -89.9872 3.02116e-11 -12.0238 3.21462e-07 177.829 
191791 0.0167416 90 1.00028 0 0.0168475 -101.75 1.00029 -0.00651422 1 0 0.00142964 1.90879 0.89148 -0.00312642 0 0 0.00858054 -101.785 0.00746287 -101.75 0 0 0.00141843 -178.082 1 0 0.00169216 177.748 0.0085212 78.2322 0.00838154 -101.789 0 0 0 0 0 0 4.29714e-10 89.9969 3.59728e-12 -11.7496 8.83744e-10 -89.9869 3.16192e-11 -11.7546 3.21466e-07 177.778 
196304 0.0171358 90 1.00029 0 0.0172279 -101.486 1.0003 -0.00666701 1 0 0.00142309 1.96269 0.891486 -0.00319977 0 0 0.00877425 -101.522 0.00763136 -101.486 0 0 0.00141193 -178.028 1 0 0.00169869 177.703 0.00871358 78.4953 0.00857074 -101.525 0 0 0 0 0 0 4.39829e-10 89.9968 3.76505e-12 -11.486 9.04514e-10 -89.9866 3.30939e-11 -11.491 3.2147e-07 177.726 
200923 0.0175393 90 1.00031 0 0.0176176 -101.228 1.00032 -0.00682337 1 0 0.00141624 2.0186 0.891492 -0.00327482 0 0 0.0089727 -101.264 0.00780398 -101.228 0 0 0.00140512 -177.972 1 0 0.00170554 177.659 0.00891068 78.7529 0.00876458 -101.267 0 0 0 0 0 0 4.50181e-10 89.9967 3.94082e-12 -11.2281 9.25771e-10 -89.9862 3.46388e-11 -11.233 3.21474e-07 177.672 
205651 0.0179522 90 1.00032 0 0.0180168 -100.976 1.00033 -0.00698336 1 0 0.00140905 2.07663 0.891498 -0.00335162 0 0 0.00917602 -101.012 0.00798082 -100.976 0 0 0.00139799 -177.913 1 0 0.00171271 177.614 0.0091126 79.0049 0.00896316 -101.014 0 0 0 0 0 0 4.60778e-10 89.9966 4.12495e-12 -10.9755 9.47527e-10 -89.9859 3.62573e-11 -10.9805 3.21479e-07 177.617 
210490 0.018375 90 1.00034 0 0.0184258 -100.729 1.00035 -0.00714708 1 0 0.00140153 2.1369 0.891505 -0.00343021 0 0 0.00938431 -100.766 0.00816199 -100.728 0 0 0.00139051 -177.853 1 0 0.00172022 177.568 0.00931946 79.2516 0.0091666 -100.767 0 0 0 0 0 0 4.71624e-10 89.9966 4.31786e-12 -10.7284 9.69792e-10 -89.9856 3.79529e-11 -10.7334 3.21484e-07 177.561 
215443 0.0188076 90 1.00035 0 0.0188447 -100.487 1.00036 -0.00731461 1 0 0.00139364 2.19956 0.891512 -0.00351063 0 0 0.00959768 -100.524 0.00834758 -100.487 0 0 0.00138268 -177.79 1 0 0.00172808 177.523 0.00953137 79.493 0.009375 -100.525 0 0 0 0 0 0 4.82726e-10 89.9965 4.51995e-12 -10.4865 9.92579e-10 -89.9852 3.97292e-11 -10.4915 3.21489e-07 177.504 
220513 0.0192505 90 1.00037 0 0.0192739 -100.25 1.00038 -0.00748603 1 0 0.00138538 2.26473 0.891519 -0.00359292 0 0 0.00981625 -100.288 0.00853769 -100.25 0 0 0.00137448 -177.725 1 0 0.00173632 177.476 0.00974844 79.7292 0.00958848 -100.289 0 0 0 0 0 0 4.94089e-10 89.9964 4.73167e-12 -10.2498 1.0159e-09 -89.9849 4.15902e-11 -10.2548 3.21494e-07 177.445 
225702 0.0197039 90 1.00039 0 0.0197135 -100.018 1.0004 -0.00766144 1 0 0.00137673 2.33259 0.891527 -0.00367712 0 0 0.0100401 -100.057 0.00873243 -100.018 0 0 0.00136589 -177.656 1 0 0.00174496 177.43 0.0099708 79.9603 0.00980716 -100.057 0 0 0 0 0 0 5.05719e-10 89.9963 4.95348e-12 -10.0182 1.03977e-09 -89.9845 4.35398e-11 -10.0232 3.215e-07 177.385 
231013 0.0201679 90 1.00041 0 0.0201639 -99.7918 1.00041 -0.00784092 1 0 0.00136767 2.4033 0.891535 -0.00376328 0 0 0.0102695 -99.831 0.0089319 -99.7916 0 0 0.00135689 -177.585 1 0 0.001754 177.383 0.0101986 80.1865 0.0100312 -99.8304 0 0 0 0 0 0 5.17624e-10 89.9962 5.18585e-12 -9.79158 1.06419e-09 -89.9842 4.55823e-11 -9.79654 3.21506e-07 177.323 
236449 0.0206429 90 1.00043 0 0.0206251 -99.57 1.00043 -0.00802457 1 0 0.00135817 2.47705 0.891543 -0.00385144 0 0 0.0105044 -99.6099 0.00913622 -99.5698 0 0 0.00134746 -177.511 1 0 0.00176348 177.336 0.0104318 80.4077 0.0102606 -99.6087 0 0 0 0 0 0 5.2981e-10 89.9961 5.4293e-12 -9.56985 1.08919e-09 -89.9838 4.77221e-11 -9.57481 3.21512e-07 177.26 
242013 0.021129 90 1.00045 0 0.0210975 -99.3531 1.00045 -0.00821247 1 0 0.00134823 2.55404 0.891552 -0.00394165 0 0 0.010745 -99.3935 0.00934549 -99.3529 0 0 0.00133758 -177.434 1 0 0.0017734 177.288 0.0106708 80.6241 0.0104956 -99.3918 0 0 0 0 0 0 5.42282e-10 89.9961 5.68434e-12 -9.35291 1.11477e-09 -89.9834 4.99639e-11 -9.35787 3.21518e-07 177.196 
247708 0.0216267 90 1.00047 0 0.0215814 -99.1409 1.00047 -0.00840473 1 0 0.00133781 2.6345 0.891562 -0.00403394 0 0 0.0109914 -99.1819 0.00955983 -99.1407 0 0 0.00132724 -177.353 1 0 0.0017838 177.241 0.0109155 80.8358 0.0107363 -99.1796 0 0 0 0 0 0 5.55048e-10 89.996 5.95154e-12 -9.14067 1.14095e-09 -89.983 5.23124e-11 -9.14565 3.21525e-07 177.13 
253536 0.0221361 90 1.00049 0 0.022077 -98.9333 1.00049 -0.00860145 1 0 0.00132689 2.71868 0.891571 -0.00412838 0 0 0.0112438 -98.9749 0.00977936 -98.9331 0 0 0.0013164 -177.269 1 0 0.00179469 177.193 0.0111662 81.0428 0.0109828 -98.9721 0 0 0 0 0 0 5.68115e-10 89.9959 6.23147e-12 -8.93305 1.16775e-09 -89.9826 5.47729e-11 -8.93804 3.21532e-07 177.062 
259502 0.0226575 90 1.00051 0 0.0225846 -98.7302 1.00052 -0.00880271 1 0 0.00131546 2.80684 0.891582 -0.00422501 0 0 0.0115023 -98.7725 0.0100042 -98.73 0 0 0.00130505 -177.18 1 0 0.0018061 177.145 0.0114229 81.2454 0.0112353 -98.7691 0 0 0 0 0 0 5.8149e-10 89.9958 6.52474e-12 -8.72996 1.19517e-09 -89.9822 5.73507e-11 -8.73496 3.21539e-07 176.993 
265609 0.0231912 90 1.00054 0 0.0231044 -98.5315 1.00054 -0.00900863 1 0 0.00130348 2.8993 0.891592 -0.00432387 0 0 0.011767 -98.5745 0.0102345 -98.5313 0 0 0.00129315 -177.088 1 0 0.00181805 177.097 0.0116858 81.4434 0.0114939 -98.5705 0 0 0 0 0 0 5.9518e-10 89.9957 6.83199e-12 -8.53129 1.22323e-09 -89.9818 6.00513e-11 -8.53631 3.21547e-07 176.922 
271859 0.0237375 90 1.00056 0 0.0236368 -98.3372 1.00057 -0.00921931 1 0 0.00129094 2.99637 0.891603 -0.00442501 0 0 0.0120381 -98.3809 0.0104703 -98.337 0 0 0.0012807 -176.99 1 0 0.00183057 177.049 0.0119551 81.6372 0.0117587 -98.3764 0 0 0 0 0 0 6.09193e-10 89.9956 7.15388e-12 -8.33698 1.25194e-09 -89.9814 6.28806e-11 -8.34201 3.21555e-07 176.85 
278256 0.0242967 90 1.00059 0 0.024182 -98.1471 1.00059 -0.00943485 1 0 0.0012778 3.09844 0.891615 -0.00452849 0 0 0.0123158 -98.1916 0.0107118 -98.1469 0 0 0.00126765 -176.888 1 0 0.00184369 177.002 0.0122309 81.8266 0.0120299 -98.1865 0 0 0 0 0 0 6.23536e-10 89.9955 7.49111e-12 -8.14692 1.28133e-09 -89.981 6.58448e-11 -8.15197 3.21563e-07 176.775 
284804 0.0248692 90 1.00062 0 0.0247403 -97.9613 1.00062 -0.00965536 1 0 0.00126403 3.20591 0.891627 -0.00463437 0 0 0.0126002 -98.0065 0.0109591 -97.961 0 0 0.00125398 -176.78 1 0 0.00185743 176.954 0.0125133 82.0119 0.0123076 -98.0008 0 0 0 0 0 0 6.38217e-10 89.9954 7.84442e-12 -7.96103 1.3114e-09 -89.9805 6.89502e-11 -7.9661 3.21572e-07 176.699 
291505 0.0254551 90 1.00065 0 0.0253121 -97.7795 1.00065 -0.00988095 1 0 0.00124961 3.31925 0.89164 -0.00474268 0 0 0.0128914 -97.8255 0.0112124 -97.7792 0 0 0.00123966 -176.666 1 0 0.00187182 176.906 0.0128025 82.193 0.012592 -97.8192 0 0 0 0 0 0 6.53245e-10 89.9953 8.21457e-12 -7.77922 1.34218e-09 -89.98 7.22037e-11 -7.78433 3.21582e-07 176.622 
298365 0.0260549 90 1.00068 0 0.0258976 -97.6017 1.00068 -0.0101117 1 0 0.00123451 3.43896 0.891654 -0.00485349 0 0 0.0131896 -97.6485 0.0114718 -97.6014 0 0 0.00122466 -176.546 1 0 0.0018869 176.859 0.0130986 82.3702 0.0128833 -97.6416 0 0 0 0 0 0 6.68626e-10 89.9951 8.60237e-12 -7.60142 1.37367e-09 -89.9796 7.56123e-11 -7.60655 3.21591e-07 176.542 
305386 0.0266689 90 1.00071 0 0.0264973 -97.4278 1.00071 -0.0103478 1 0 0.00121869 3.56562 0.891668 -0.00496685 0 0 0.013495 -97.4754 0.0117374 -97.4275 0 0 0.00120895 -176.419 1 0 0.00190269 176.812 0.0134019 82.5434 0.0131816 -97.4679 0 0 0 0 0 0 6.84371e-10 89.995 9.00865e-12 -7.42754 1.4059e-09 -89.9791 7.91834e-11 -7.43271 3.21602e-07 176.461 
312572 0.0272973 90 1.00074 0 0.0271113 -97.2578 1.00074 -0.0105893 1 0 0.00120211 3.6999 0.891683 -0.00508281 0 0 0.0138077 -97.3063 0.0120094 -97.2575 0 0 0.00119249 -176.284 1 0 0.00191924 176.765 0.0137125 82.7128 0.013487 -97.2982 0 0 0 0 0 0 7.00486e-10 89.9949 9.43431e-12 -7.2575 1.43888e-09 -89.9786 8.29248e-11 -7.2627 3.21612e-07 176.377 
319927 0.0279407 90 1.00078 0 0.0277401 -97.0915 1.00078 -0.0108364 1 0 0.00118476 3.84252 0.891698 -0.00520144 0 0 0.0141279 -97.1409 0.0122879 -97.0912 0 0 0.00117526 -176.141 1 0 0.00193657 176.719 0.0140305 82.8783 0.0137998 -97.1322 0 0 0 0 0 0 7.16982e-10 89.9948 9.88026e-12 -7.09122 1.47263e-09 -89.9781 8.68446e-11 -7.09645 3.21623e-07 176.292 
327455 0.0285992 90 1.00082 0 0.028384 -96.9289 1.00081 -0.0110891 1 0 0.00116658 3.99433 0.891714 -0.00532279 0 0 0.0144558 -96.9792 0.0125731 -96.9286 0 0 0.0011572 -175.989 1 0 0.00195473 176.673 0.0143562 83.0402 0.0141201 -96.9699 0 0 0 0 0 0 7.33867e-10 89.9947 1.03475e-11 -6.92861 1.50717e-09 -89.9776 9.09513e-11 -6.93388 3.21635e-07 176.205 
335160 0.0292733 90 1.00086 0 0.0290433 -96.7699 1.00085 -0.0113476 1 0 0.00114754 4.15628 0.891731 -0.00544691 0 0 0.0147916 -96.8211 0.0128652 -96.7696 0 0 0.0011383 -175.826 1 0 0.00197375 176.628 0.0146896 83.1985 0.0144481 -96.8112 0 0 0 0 0 0 7.51149e-10 89.9946 1.0837e-11 -6.76961 1.54251e-09 -89.9771 9.52539e-11 -6.77492 3.21647e-07 176.115 
343047 0.0299633 90 1.0009 0 0.0297184 -96.6144 1.00089 -0.011612 1 0 0.00112759 4.32948 0.891749 -0.00557388 0 0 0.0151354 -96.6666 0.0131642 -96.6141 0 0 0.00111849 -175.653 1 0 0.00199367 176.583 0.0150311 83.3532 0.0147839 -96.6561 0 0 0 0 0 0 7.6884e-10 89.9944 1.13498e-11 -6.61413 1.57867e-09 -89.9765 9.97616e-11 -6.61949 3.2166e-07 176.024 
351119 0.0306697 90 1.00094 0 0.0304097 -96.4624 1.00093 -0.0118824 1 0 0.00110671 4.51518 0.891768 -0.00570375 0 0 0.0154875 -96.5156 0.0134705 -96.4621 0 0 0.00109775 -175.466 1 0 0.00201454 176.539 0.0153808 83.5045 0.0151278 -96.5044 0 0 0 0 0 0 7.86948e-10 89.9943 1.18871e-11 -6.46211 1.61567e-09 -89.976 1.04484e-10 -6.46751 3.21674e-07 175.93 
359381 0.0313928 90 1.00098 0 0.0311176 -96.3138 1.00098 -0.012159 1 0 0.00108483 4.71484 0.891787 -0.00583658 0 0 0.015848 -96.3679 0.0137841 -96.3135 0 0 0.00107603 -175.266 1 0 0.00203641 176.496 0.0157388 83.6523 0.0154799 -96.3562 0 0 0 0 0 0 8.05484e-10 89.9942 1.24501e-11 -6.31346 1.65354e-09 -89.9754 1.09432e-10 -6.31891 3.21688e-07 175.834 
367838 0.032133 90 1.00103 0 0.0318425 -96.1684 1.00102 -0.0124419 1 0 0.00106193 4.93018 0.891808 -0.00597243 0 0 0.0162172 -96.2236 0.0141051 -96.1681 0 0 0.00105328 -175.05 1 0 0.00205932 176.453 0.0161054 83.7969 0.0158405 -96.2112 0 0 0 0 0 0 8.24456e-10 89.994 1.30399e-11 -6.16811 1.69228e-09 -89.9748 1.14617e-10 -6.17362 3.21703e-07 175.736 
376494 0.0328908 90 1.00108 0 0.0325847 -96.0263 1.00107 -0.0127312 1 0 0.00103794 5.16319 0.891829 -0.00611138 0 0 0.0165952 -96.0826 0.0144339 -96.026 0 0 0.00102946 -174.816 1 0 0.00208331 176.412 0.0164808 83.9382 0.0162097 -96.0696 0 0 0 0 0 0 8.43877e-10 89.9939 1.36578e-11 -6.026 1.73192e-09 -89.9743 1.20048e-10 -6.03156 3.21718e-07 175.635 
385353 0.0336665 90 1.00113 0 0.0333447 -95.8874 1.00112 -0.013027 1 0 0.00101282 5.41621 0.891852 -0.00625348 0 0 0.0169822 -95.9448 0.0147706 -95.887 0 0 0.00100452 -174.562 1 0 0.00210845 176.372 0.0168652 84.0763 0.0165878 -95.9311 0 0 0 0 0 0 8.63756e-10 89.9937 1.43052e-11 -5.88705 1.77248e-09 -89.9737 1.25739e-10 -5.89267 3.21735e-07 175.533 
394421 0.0344605 90 1.00119 0 0.0341229 -95.7515 1.00117 -0.0133296 1 0 0.000986521 5.69204 0.891875 -0.0063988 0 0 0.0173785 -95.8101 0.0151153 -95.7512 0 0 0.000978406 -174.286 1 0 0.00213478 176.332 0.0172588 84.2113 0.0169749 -95.7957 0 0 0 0 0 0 8.84104e-10 89.9936 1.49836e-11 -5.75119 1.81399e-09 -89.973 1.31701e-10 -5.75688 3.21752e-07 175.427 
403702 0.0352734 90 1.00124 0 0.0349197 -95.6187 1.00123 -0.013639 1 0 0.000958987 5.99401 0.8919 -0.0065474 0 0 0.0177843 -95.6784 0.0154682 -95.6184 0 0 0.000951064 -173.983 1 0 0.00216237 176.294 0.0176618 84.3432 0.0173712 -95.6634 0 0 0 0 0 0 9.04933e-10 89.9935 1.56943e-11 -5.61836 1.85645e-09 -89.9724 1.37948e-10 -5.62412 3.2177e-07 175.32 
413201 0.0361056 90 1.0013 0 0.0357356 -95.4888 1.00128 -0.0139553 1 0 0.000930162 6.32612 0.891926 -0.00669936 0 0 0.0181999 -95.5497 0.0158296 -95.4885 0 0 0.000922441 -173.65 1 0 0.00219126 176.257 0.0180745 84.4722 0.0177771 -95.534 0 0 0 0 0 0 9.26254e-10 89.9933 1.64389e-11 -5.48849 1.8999e-09 -89.9718 1.44493e-10 -5.49431 3.21788e-07 175.209 
422924 0.0369574 90 1.00136 0 0.036571 -95.3619 1.00135 -0.0142788 1 0 0.00089999 6.69328 0.891953 -0.00685474 0 0 0.0186253 -95.424 0.0161997 -95.3615 0 0 0.00089248 -173.282 1 0 0.00222154 176.222 0.018497 84.5982 0.0181926 -95.4076 0 0 0 0 0 0 9.48079e-10 89.9931 1.72191e-11 -5.36152 1.94435e-09 -89.9711 1.5135e-10 -5.36741 3.21808e-07 175.096 
432876 0.0378296 90 1.00143 0 0.0374264 -95.2377 1.00141 -0.0146095 1 0 0.000868413 7.10148 0.891981 -0.00701362 0 0 0.019061 -95.3011 0.0165786 -95.2374 0 0 0.000861124 -172.872 1 0 0.00225325 176.188 0.0189297 84.7214 0.0186182 -95.2841 0 0 0 0 0 0 9.70419e-10 89.993 1.80365e-11 -5.23738 1.98983e-09 -89.9704 1.58535e-10 -5.24334 3.21829e-07 174.981 
443062 0.0387224 90 1.0015 0 0.0383022 -95.1164 1.00148 -0.0149476 1 0 0.000835371 7.55815 0.892011 -0.00717606 0 0 0.019507 -95.1811 0.0169666 -95.116 0 0 0.000828313 -172.414 1 0 0.00228648 176.155 0.0193727 84.8418 0.0190539 -95.1633 0 0 0 0 0 0 9.93287e-10 89.9928 1.88929e-11 -5.116 2.03637e-09 -89.9697 1.66063e-10 -5.12205 3.2185e-07 174.862 
453488 0.0396364 90 1.00157 0 0.0391991 -94.9977 1.00154 -0.0152933 1 0 0.000800804 8.07267 0.892042 -0.00734213 0 0 0.0199638 -95.0638 0.0173639 -94.9973 0 0 0.000793988 -171.898 1 0 0.00232128 176.124 0.0198263 84.9595 0.0195 -95.0453 0 0 0 0 0 0 1.0167e-09 89.9927 1.97903e-11 -4.99734 2.08397e-09 -89.969 1.7395e-10 -5.00346 3.21873e-07 174.741 
464159 0.0405721 90 1.00164 0 0.0401174 -94.8817 1.00162 -0.0156466 1 0 0.000764652 8.65696 0.892075 -0.00751191 0 0 0.0204315 -94.9491 0.0177706 -94.8813 0 0 0.00075809 -171.312 1 0 0.00235775 176.095 0.0202907 85.0745 0.0199568 -94.9299 0 0 0 0 0 0 1.04066e-09 89.9925 2.07305e-11 -4.88132 2.13268e-09 -89.9683 1.82214e-10 -4.88753 3.21897e-07 174.617 
475081 0.04153 90 1.00172 0 0.0410576 -94.7683 1.00169 -0.0160078 1 0 0.000726857 9.3264 0.892109 -0.00768546 0 0 0.0209103 -94.8371 0.0181871 -94.7679 0 0 0.00072056 -170.64 1 0 0.00239595 176.067 0.0207663 85.1869 0.0204245 -94.8172 0 0 0 0 0 0 1.06519e-09 89.9923 2.17156e-11 -4.76789 2.1825e-09 -89.9676 1.90873e-10 -4.77418 3.21922e-07 174.49 
486260 0.0425108 90 1.0018 0 0.0420204 -94.6574 1.00177 -0.016377 1 0 0.000687362 10.1013 0.892145 -0.00786287 0 0 0.0214007 -94.7277 0.0186136 -94.657 0 0 0.000681343 -169.863 1 0 0.00243596 176.041 0.0212533 85.2967 0.0209034 -94.707 0 0 0 0 0 0 1.09029e-09 89.9921 2.27478e-11 -4.65699 2.23347e-09 -89.9668 1.99946e-10 -4.66337 3.21948e-07 174.36 
497702 0.0435148 90 1.00189 0 0.0430063 -94.549 1.00186 -0.0167543 1 0 0.000646119 11.0087 0.892182 -0.0080442 0 0 0.0219027 -94.6207 0.0190503 -94.5486 0 0 0.00064039 -168.952 1 0 0.00247789 176.017 0.0217519 85.4041 0.0213938 -94.5993 0 0 0 0 0 0 1.116e-09 89.992 2.38293e-11 -4.54856 2.28561e-09 -89.966 2.09452e-10 -4.55504 3.21975e-07 174.227 
509414 0.0445428 90 1.00198 0 0.0440157 -94.443 1.00195 -0.01714 1 0 0.000603089 12.086 0.892222 -0.00822954 0 0 0.0224168 -94.5162 0.0194975 -94.4426 0 0 0.000597664 -167.871 1 0 0.00252181 175.995 0.0222624 85.509 0.021896 -94.494 0 0 0 0 0 0 1.14231e-09 89.9918 2.49625e-11 -4.44255 2.33895e-09 -89.9652 2.19413e-10 -4.44913 3.22004e-07 174.091 
521401 0.0455952 90 1.00207 0 0.0450493 -94.3394 1.00204 -0.0175341 1 0 0.00055825 13.3853 0.892263 -0.00841894 0 0 0.0229432 -94.4142 0.0199553 -94.3389 0 0 0.000553143 -166.567 1 0 0.00256783 175.975 0.0227852 85.6115 0.0224102 -94.3912 0 0 0 0 0 0 1.16924e-09 89.9916 2.61499e-11 -4.3389 2.39352e-09 -89.9644 2.29849e-10 -4.34558 3.22034e-07 173.952 
533670 0.0466727 90 1.00217 0 0.0461077 -94.238 1.00213 -0.0179368 1 0 0.000511611 14.9823 0.892306 -0.0086125 0 0 0.0234823 -94.3144 0.0204241 -94.2376 0 0 0.000506836 -164.963 1 0 0.00261604 175.957 0.0233205 85.7116 0.0229366 -94.2907 0 0 0 0 0 0 1.19681e-09 89.9914 2.73941e-11 -4.23757 2.44933e-09 -89.9636 2.40785e-10 -4.24435 3.22065e-07 173.809 
546228 0.0477759 90 1.00228 0 0.0471915 -94.139 1.00223 -0.0183482 1 0 0.000463234 16.9902 0.892351 -0.00881028 0 0 0.0240342 -94.217 0.0209042 -94.1385 0 0 0.000458807 -162.946 1 0 0.00266654 175.941 0.0238687 85.8095 0.0234758 -94.1924 0 0 0 0 0 0 1.22504e-09 89.9912 2.86977e-11 -4.13849 2.50642e-09 -89.9628 2.52244e-10 -4.14538 3.22098e-07 173.663 
559081 0.0489054 90 1.00239 0 0.0483012 -94.0421 1.00234 -0.0187686 1 0 0.000413274 19.5849 0.892399 -0.00901235 0 0 0.0245994 -94.1218 0.0213958 -94.0416 0 0 0.000409211 -160.339 1 0 0.00271946 175.927 0.02443 85.9052 0.0240278 -94.0964 0 0 0 0 0 0 1.25393e-09 89.991 3.00637e-11 -4.04161 2.56481e-09 -89.9619 2.64251e-10 -4.04861 3.22133e-07 173.513 
572237 0.0500619 90 1.0025 0 0.0494375 -93.9474 1.00245 -0.019198 1 0 0.000362058 23.0529 0.892448 -0.00921881 0 0 0.0251781 -94.0289 0.0218991 -93.9469 0 0 0.000358377 -156.852 1 0 0.0027749 175.915 0.0250047 85.9986 0.0245931 -94.0026 0 0 0 0 0 0 1.28351e-09 89.9908 3.14951e-11 -3.94689 2.62454e-09 -89.961 2.76832e-10 -3.95401 3.22169e-07 173.36 
585702 0.051246 90 1.00262 0 0.0506012 -93.8548 1.00257 -0.0196366 1 0 0.000310255 27.8826 0.892501 -0.00942971 0 0 0.0257707 -93.938 0.0224146 -93.8543 0 0 0.000306976 -151.992 1 0 0.00283298 175.906 0.0255932 86.09 0.0251719 -93.9109 0 0 0 0 0 0 1.31379e-09 89.9906 3.29949e-11 -3.85428 2.68562e-09 -89.9601 2.90015e-10 -3.86152 3.22207e-07 173.203 
599484 0.0524584 90 1.00274 0 0.0517927 -93.7642 1.00269 -0.0200846 1 0 0.000259247 34.9439 0.892555 -0.00964514 0 0 0.0263775 -93.8493 0.0229424 -93.7637 0 0 0.000256398 -144.881 1 0 0.00289384 175.898 0.0261959 86.1792 0.0257646 -93.8213 0 0 0 0 0 0 1.34478e-09 89.9904 3.45666e-11 -3.76373 2.74809e-09 -89.9592 3.03829e-10 -3.77109 3.22247e-07 173.043 
613591 0.0536999 90 1.00288 0 0.0530129 -93.6757 1.00282 -0.0205422 1 0 0.000212003 45.7913 0.892612 -0.00986516 0 0 0.026999 -93.7626 0.0234829 -93.6752 0 0 0.000209628 -133.949 1 0 0.0029576 175.893 0.026813 86.2664 0.0263716 -93.7338 0 0 0 0 0 0 1.37652e-09 89.9901 3.62135e-11 -3.67518 2.81198e-09 -89.9582 3.18305e-10 -3.68267 3.22289e-07 172.878 
628029 0.054971 90 1.00301 0 0.0542624 -93.5891 1.00295 -0.0210094 1 0 0.000174909 62.7661 0.892672 -0.0100899 0 0 0.0276353 -93.678 0.0240364 -93.5886 0 0 0.000173082 -116.85 1 0 0.00302441 175.89 0.027445 86.3516 0.0269932 -93.6482 0 0 0 0 0 0 1.409e-09 89.9899 3.79392e-11 -3.5886 2.87732e-09 -89.9573 3.33474e-10 -3.59622 3.22332e-07 172.71 
642807 0.0562726 90 1.00316 0 0.0555419 -93.5045 1.00309 -0.0214864 1 0 0.000159411 86.7585 0.892735 -0.0103193 0 0 0.028287 -93.5953 0.0246032 -93.5039 0 0 0.000158185 -92.7673 1 0 0.0030944 175.89 0.0280922 86.4349 0.0276297 -93.5646 0 0 0 0 0 0 1.44226e-09 89.9897 3.97477e-11 -3.50394 2.94414e-09 -89.9563 3.49369e-10 -3.5117 3.22378e-07 172.538 
657933 0.0576054 90 1.00331 0 0.0568522 -93.4217 1.00324 -0.0219734 1 0 0.000175523 111.882 0.892801 -0.0105536 0 0 0.0289543 -93.5145 0.0251836 -93.4212 0 0 0.000174718 -67.7064 1 0 0.00316775 175.892 0.0287549 86.5162 0.0282815 -93.483 0 0 0 0 0 0 1.47631e-09 89.9894 4.16427e-11 -3.42115 3.01246e-09 -89.9553 3.66026e-10 -3.42905 3.22427e-07 172.361 
673415 0.0589702 90 1.00347 0 0.0581941 -93.3408 1.00339 -0.0224705 1 0 0.000219891 130.709 0.89287 -0.0107927 0 0 0.0296377 -93.4356 0.025778 -93.3402 0 0 0.000219128 -49.0076 1 0 0.0032446 175.896 0.0294336 86.5957 0.028949 -93.4031 0 0 0 0 0 0 1.51116e-09 89.9892 4.36287e-11 -3.3402 3.08232e-09 -89.9542 3.83482e-10 -3.34824 3.22477e-07 172.181 
